year,time_period,time_identifier,geographic_level,country_code,country,data_version,subject_name,characteristic_value,perc_astar_grade_achieved,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,other,perc_astar_a_grade_achieved,perc_astar_b_grade_achieved,perc_astar_c_grade_achieved,perc_astar_d_grade_achieved,perc_astar_e_grade_achieved,entry_count
2021,202021,Academic year,National,E92000001,England,Provisional,Modern Greek,Male,58.8,17.6,20.6,2.9,0,0,0,76.5,97.1,100,100,100,34
2021,202021,Academic year,National,E92000001,England,Provisional,Modern Greek,Female,48.8,32.6,11.6,4.7,0,0,2.3,81.4,93,97.7,97.7,97.7,43
2021,202021,Academic year,National,E92000001,England,Provisional,Modern Greek,All students,53.2,26,15.6,3.9,0,0,1.3,79.2,94.8,98.7,98.7,98.7,77
2021,202021,Academic year,National,E92000001,England,Provisional,Media film tv,Male,3.8,14.6,31.7,32.7,12.9,3.6,0.8,18.3,50,82.8,95.6,99.2,5490
2021,202021,Academic year,National,E92000001,England,Provisional,Media film tv,Female,9.5,25.1,34.6,22.7,6.3,1.4,0.5,34.6,69.1,91.8,98.2,99.5,7552
2021,202021,Academic year,National,E92000001,England,Provisional,Media film tv,All students,7.1,20.6,33.4,26.9,9.1,2.3,0.6,27.7,61.1,88,97.1,99.4,13042
2021,202021,Academic year,National,E92000001,England,Provisional,Maths,Male,28.5,24.7,17.9,13.5,8.9,5.3,1.2,53.2,71,84.5,93.4,98.8,53600
2021,202021,Academic year,National,E92000001,England,Provisional,Maths,Female,28.6,28.4,18.7,12.5,7.1,3.7,0.9,57,75.7,88.3,95.4,99.1,33790
2021,202021,Academic year,National,E92000001,England,Provisional,Maths,All students,28.5,26.1,18.2,13.1,8.2,4.7,1.1,54.7,72.9,86,94.2,98.9,87391
2021,202021,Academic year,National,E92000001,England,Provisional,Mathematics (Statistics),Male,5.4,11.9,22.3,27.3,19.9,10.7,2.4,17.3,39.6,67,86.9,97.6,578
2021,202021,Academic year,National,E92000001,England,Provisional,Mathematics (Statistics),Female,4.7,18.9,25.5,28.7,13.5,6.5,2.2,23.6,49.1,77.8,91.3,97.8,275
2021,202021,Academic year,National,E92000001,England,Provisional,Mathematics (Statistics),All students,5.2,14.2,23.3,27.8,17.8,9.4,2.3,19.3,42.7,70.5,88.3,97.7,853
2021,202021,Academic year,National,E92000001,England,Provisional,Latin,Male,61.7,28.3,7.4,2.1,0,0,0.5,90,97.4,99.5,99.5,99.5,420
2021,202021,Academic year,National,E92000001,England,Provisional,Latin,Female,61.9,29.8,6.4,1.7,0.2,0.2,0,91.6,98,99.7,99.8,100,598
2021,202021,Academic year,National,E92000001,England,Provisional,Latin,All students,61.8,29.2,6.8,1.9,0.1,0.1,0.2,91,97.7,99.6,99.7,99.8,1018
2021,202021,Academic year,National,E92000001,England,Provisional,Japanese,Male,76.9,12.8,0,7.7,2.6,0,0,89.7,89.7,97.4,100,100,39
2021,202021,Academic year,National,E92000001,England,Provisional,Japanese,Female,66.7,18.8,10.4,4.2,0,0,0,85.4,95.8,100,100,100,48
2021,202021,Academic year,National,E92000001,England,Provisional,Japanese,All students,71.3,16.1,5.7,5.7,1.1,0,0,87.4,93.1,98.9,100,100,87
2021,202021,Academic year,National,E92000001,England,Provisional,Italian,Male,52.8,29.8,12.4,1.4,1.8,0.9,0.9,82.6,95,96.3,98.2,99.1,218
2021,202021,Academic year,National,E92000001,England,Provisional,Italian,Female,51.6,28.6,14.2,3.8,0.5,0.3,1,80.3,94.4,98.2,98.7,99,395
2021,202021,Academic year,National,E92000001,England,Provisional,Italian,All students,52,29,13.5,2.9,1,0.5,1,81.1,94.6,97.6,98.5,99,613
2021,202021,Academic year,National,E92000001,England,Provisional,History of art,Male,27.8,30,27.8,12.2,1.1,0,1.1,57.8,85.6,97.8,98.9,98.9,90
2021,202021,Academic year,National,E92000001,England,Provisional,History of art,Female,33.9,32.7,22.6,9.6,1,0,0.2,66.6,89.2,98.8,99.8,99.8,416
2021,202021,Academic year,National,E92000001,England,Provisional,History of art,All students,32.8,32.2,23.5,10.1,1,0,0.4,65,88.5,98.6,99.6,99.6,506
2021,202021,Academic year,National,E92000001,England,Provisional,Graphics,Male,12.7,20,30.9,24,8.3,3.1,0.9,32.8,63.7,87.6,95.9,99.1,2045
2021,202021,Academic year,National,E92000001,England,Provisional,Graphics,Female,21.8,27,30.3,16,3.6,0.8,0.4,48.9,79.2,95.1,98.8,99.6,2651
2021,202021,Academic year,National,E92000001,England,Provisional,Graphics,All students,17.9,24,30.6,19.4,5.7,1.8,0.6,41.9,72.4,91.9,97.5,99.4,4696
2021,202021,Academic year,National,E92000001,England,Provisional,German,Male,34.2,35,16.8,9.5,3.5,0.9,0.1,69.2,86,95.5,99,99.9,971
2021,202021,Academic year,National,E92000001,England,Provisional,German,Female,33.4,32.6,21.3,9.3,2.7,0.7,0,66,87.4,96.7,99.3,100,1496
2021,202021,Academic year,National,E92000001,England,Provisional,German,All students,33.7,33.6,19.5,9.4,3,0.8,0,67.3,86.8,96.2,99.2,100,2467
2021,202021,Academic year,National,E92000001,England,Provisional,Geology,Male,11.3,22.7,26.4,22.4,12,5.1,0.2,34,60.4,82.7,94.7,99.8,568
2021,202021,Academic year,National,E92000001,England,Provisional,Geology,Female,16.8,30.3,22,19.1,7.9,3.3,0.7,47,69.1,88.2,96.1,99.3,304
2021,202021,Academic year,National,E92000001,England,Provisional,Geology,All students,13.2,25.3,24.9,21.2,10.6,4.5,0.3,38.5,63.4,84.6,95.2,99.7,872
2021,202021,Academic year,National,E92000001,England,Provisional,French,Male,27.9,30.9,21.8,13.4,4.4,1.4,0.3,58.8,80.6,94,98.4,99.7,2136
2021,202021,Academic year,National,E92000001,England,Provisional,French,Female,25.9,34.1,23.4,11.6,3.7,1.1,0.3,60,83.4,95,98.7,99.7,5371
2021,202021,Academic year,National,E92000001,England,Provisional,French,All students,26.4,33.2,22.9,12.1,3.9,1.1,0.3,59.7,82.6,94.7,98.6,99.7,7507
2021,202021,Academic year,National,E92000001,England,Provisional,Fine art,Male,24.6,22.4,25.5,18.5,6.4,2.1,0.5,46.9,72.5,91,97.4,99.5,2501
2021,202021,Academic year,National,E92000001,England,Provisional,Fine art,Female,26.3,27.3,27.4,14.2,3.4,1.2,0.3,53.5,80.9,95.1,98.5,99.7,10742
2021,202021,Academic year,National,E92000001,England,Provisional,Fine art,All students,25.9,26.3,27,15,4,1.4,0.3,52.3,79.3,94.3,98.3,99.7,13243
2021,202021,Academic year,National,E92000001,England,Provisional,Film studies,Male,7.7,17.7,33.1,29.6,9,2.2,0.8,25.4,58.5,88,97,99.2,2740
2021,202021,Academic year,National,E92000001,England,Provisional,Film studies,Female,11.8,27.3,33,19.9,6.1,1.5,0.5,39.1,72.1,91.9,98,99.5,2936
2021,202021,Academic year,National,E92000001,England,Provisional,Film studies,All students,9.8,22.7,33,24.5,7.5,1.8,0.7,32.5,65.5,90,97.5,99.3,5676
2021,202021,Academic year,National,E92000001,England,Provisional,Environmental Science,Male,4.8,13.6,25.2,30.6,18,7.1,0.8,18.4,43.6,74.2,92.2,99.2,523
2021,202021,Academic year,National,E92000001,England,Provisional,Environmental Science,Female,9.1,16.3,31.5,21.4,16.2,5.1,0.5,25.4,56.9,78.3,94.4,99.5,594
2021,202021,Academic year,National,E92000001,England,Provisional,Environmental Science,All students,7.1,15,28.6,25.7,17,6,0.6,22.1,50.7,76.4,93.4,99.4,1117
2021,202021,Academic year,National,E92000001,England,Provisional,English literature,Male,19.2,21.4,26.9,21.1,8.9,2.2,0.3,40.6,67.5,88.6,97.5,99.7,8057
2021,202021,Academic year,National,E92000001,England,Provisional,English literature,Female,20.2,24.8,28.4,19.1,5.8,1.4,0.3,45,73.4,92.5,98.3,99.7,27629
2021,202021,Academic year,National,E92000001,England,Provisional,English literature,All students,19.9,24,28.1,19.6,6.5,1.6,0.3,44,72.1,91.6,98.1,99.7,35687
2021,202021,Academic year,National,E92000001,England,Provisional,English language & literature,Male,9.3,17.3,29.9,27.8,12.1,2.8,0.7,26.6,56.5,84.3,96.4,99.3,1797
2021,202021,Academic year,National,E92000001,England,Provisional,English language & literature,Female,11.8,20.7,32.3,25.1,8.1,1.6,0.4,32.5,64.7,89.9,98,99.6,5273
2021,202021,Academic year,National,E92000001,England,Provisional,English language & literature,All students,11.1,19.8,31.7,25.8,9.2,1.9,0.5,31,62.7,88.5,97.6,99.5,7070
2021,202021,Academic year,National,E92000001,England,Provisional,English language,Male,6,15.6,29.7,31.8,12.2,4.2,0.5,21.6,51.3,83.1,95.3,99.5,3851
2021,202021,Academic year,National,E92000001,England,Provisional,English language,Female,8.3,21.3,34,25.9,8.2,1.8,0.4,29.7,63.7,89.6,97.8,99.6,10160
2021,202021,Academic year,National,E92000001,England,Provisional,English language,All students,7.7,19.8,32.8,27.6,9.3,2.5,0.4,27.5,60.3,87.8,97.1,99.6,14011
2021,202021,Academic year,National,E92000001,England,Provisional,Electronics,Male,21.4,26.7,17.4,18.4,10.8,4.4,1,48.1,65.5,83.8,94.6,99,501
2021,202021,Academic year,National,E92000001,England,Provisional,Electronics,Female,23.7,37.3,15.3,16.9,5.1,0,1.7,61,76.3,93.2,98.3,98.3,59
2021,202021,Academic year,National,E92000001,England,Provisional,Electronics,All students,21.6,27.9,17.1,18.2,10.2,3.9,1.1,49.5,66.6,84.8,95,98.9,560
2021,202021,Academic year,National,E92000001,England,Provisional,Drama,Male,16.4,24,30,21.8,6.4,1.2,0.2,40.3,70.4,92.2,98.6,99.8,2409
2021,202021,Academic year,National,E92000001,England,Provisional,Drama,Female,21.9,29.6,29.5,14.8,3.4,0.6,0.2,51.5,81,95.8,99.2,99.8,6216
2021,202021,Academic year,National,E92000001,England,Provisional,Drama,All students,20.4,28,29.6,16.8,4.2,0.8,0.2,48.4,78,94.8,99,99.8,8625
2021,202021,Academic year,National,E92000001,England,Provisional,Dance,Male,31.3,31.3,16.4,10.4,7.5,3,0,62.7,79.1,89.6,97,100,67
2021,202021,Academic year,National,E92000001,England,Provisional,Dance,Female,22.7,28.6,31.2,14.4,2.6,0.5,0.1,51.3,82.5,96.9,99.4,99.9,1087
2021,202021,Academic year,National,E92000001,England,Provisional,Dance,All students,23.2,28.8,30.3,14.1,2.9,0.6,0.1,52,82.3,96.4,99.3,99.9,1154
2021,202021,Academic year,National,E92000001,England,Provisional,D&T Textiles technology,Male,8.3,25,16.7,37.5,8.3,4.2,0,33.3,50,87.5,95.8,100,24
2021,202021,Academic year,National,E92000001,England,Provisional,D&T Textiles technology,Female,23.2,32.2,25.2,14.1,2.9,2.4,0,55.4,80.6,94.7,97.6,100,453
2021,202021,Academic year,National,E92000001,England,Provisional,D&T Textiles technology,All students,22.4,31.9,24.7,15.3,3.1,2.5,0,54.3,79,94.3,97.5,100,477
2021,202021,Academic year,National,E92000001,England,Provisional,D&T Product design,Male,14.7,21.6,27.7,21.3,10.1,3.9,0.7,36.3,64,85.3,95.4,99.3,5447
2021,202021,Academic year,National,E92000001,England,Provisional,D&T Product design,Female,27.5,26.1,24.6,14.2,5.1,1.8,0.7,53.6,78.2,92.4,97.5,99.3,1976
2021,202021,Academic year,National,E92000001,England,Provisional,D&T Product design,All students,18.1,22.8,26.9,19.4,8.8,3.3,0.7,40.9,67.8,87.2,96,99.3,7423
2021,202021,Academic year,National,E92000001,England,Provisional,D&T Engineering,Male,19.3,25.9,18.8,20.5,10.2,3.7,1.7,45.2,63.9,84.4,94.6,98.3,352
2021,202021,Academic year,National,E92000001,England,Provisional,D&T Engineering,Female,19.2,32.9,23.3,12.3,9.6,1.4,1.4,52.1,75.3,87.7,97.3,98.6,73
2021,202021,Academic year,National,E92000001,England,Provisional,D&T Engineering,All students,19.3,27.1,19.5,19.1,10.1,3.3,1.6,46.4,65.9,84.9,95.1,98.4,425
2021,202021,Academic year,National,E92000001,England,Provisional,Critical Studies,Male,17.4,34.8,30.4,13,0,4.3,0,52.2,82.6,95.7,95.7,100,23
2021,202021,Academic year,National,E92000001,England,Provisional,Critical Studies,Female,28.2,18.3,29.6,15.5,5.6,1.4,1.4,46.5,76.1,91.5,97.2,98.6,71
2021,202021,Academic year,National,E92000001,England,Provisional,Critical Studies,All students,25.5,22.3,29.8,14.9,4.3,2.1,1.1,47.9,77.7,92.6,96.8,98.9,94
2021,202021,Academic year,National,E92000001,England,Provisional,Classical greek,Male,66.7,28.6,4.8,0,0,0,0,95.2,100,100,100,100,84
2021,202021,Academic year,National,E92000001,England,Provisional,Classical greek,Female,84.6,14.1,0,0,0,0,1.3,98.7,98.7,98.7,98.7,98.7,78
2021,202021,Academic year,National,E92000001,England,Provisional,Classical greek,All students,75.3,21.6,2.5,0,0,0,0.6,96.9,99.4,99.4,99.4,99.4,162
2021,202021,Academic year,National,E92000001,England,Provisional,Classical Civilisation,Male,15.2,28.9,29.3,18.5,6,1.4,0.7,44.1,73.4,91.9,97.9,99.3,849
2021,202021,Academic year,National,E92000001,England,Provisional,Classical Civilisation,Female,24.5,32.4,26.5,12.1,3.5,0.6,0.4,56.9,83.4,95.4,99,99.6,1733
2021,202021,Academic year,National,E92000001,England,Provisional,Classical Civilisation,All students,21.4,31.3,27.4,14.2,4.3,0.9,0.5,52.7,80.1,94.3,98.6,99.5,2582
2021,202021,Academic year,National,E92000001,England,Provisional,Chinese,Male,43.5,41,10.7,2.8,0.4,0,1.6,84.5,95.2,98,98.4,98.4,497
2021,202021,Academic year,National,E92000001,England,Provisional,Chinese,Female,63.2,29.7,5,0.6,0,0,1.5,92.9,97.9,98.5,98.5,98.5,620
2021,202021,Academic year,National,E92000001,England,Provisional,Chinese,All students,54.4,34.7,7.5,1.6,0.2,0,1.5,89.2,96.7,98.3,98.5,98.5,1117
2021,202021,Academic year,National,E92000001,England,Provisional,Bengali,Female,100,0,0,0,0,0,0,100,100,100,100,100,2
2021,202021,Academic year,National,E92000001,England,Provisional,Bengali,All students,66.7,0,33.3,0,0,0,0,66.7,100,100,100,100,3
2021,202021,Academic year,National,E92000001,England,Provisional,Art plus design,Male,19.3,22.3,25.8,22.6,6.9,2.7,0.4,41.6,67.4,90,96.9,99.6,1068
2021,202021,Academic year,National,E92000001,England,Provisional,Art plus design,Female,25,26.4,27,15.4,4.1,1.5,0.6,51.4,78.4,93.8,97.9,99.4,4184
2021,202021,Academic year,National,E92000001,England,Provisional,Art plus design,All students,23.8,25.5,26.8,16.9,4.7,1.8,0.5,49.4,76.1,93,97.7,99.5,5252
2021,202021,Academic year,National,E92000001,England,Provisional,Arabic,Male,38.5,35.4,16.1,7.5,0.6,0,1.9,73.9,90.1,97.5,98.1,98.1,161
2021,202021,Academic year,National,E92000001,England,Provisional,Arabic,Female,31.1,40.1,19.5,6.6,1.6,0.4,0.8,71.2,90.7,97.3,98.8,99.2,257
2021,202021,Academic year,National,E92000001,England,Provisional,Arabic,All students,34,38.3,18.2,6.9,1.2,0.2,1.2,72.2,90.4,97.4,98.6,98.8,418
2021,202021,Academic year,National,E92000001,England,Provisional,Ancient History,Male,12.9,22.4,31.8,23.5,7.8,1.1,0.5,35.3,67.1,90.6,98.4,99.5,371
2021,202021,Academic year,National,E92000001,England,Provisional,Ancient History,Female,10,23.4,31.4,25.7,7.3,1.5,0.8,33.3,64.8,90.4,97.7,99.2,261
2021,202021,Academic year,National,E92000001,England,Provisional,Ancient History,All students,11.7,22.8,31.6,24.4,7.6,1.3,0.6,34.5,66.1,90.5,98.1,99.4,632
2021,202021,Academic year,National,E92000001,England,Provisional,3d Studies,Male,14.7,20.2,29.6,19.6,9.9,4.5,1.5,34.9,64.5,84.1,94,98.5,939
2021,202021,Academic year,National,E92000001,England,Provisional,3d Studies,Female,22.7,26.4,28.3,16,3.9,1.6,1.1,49.1,77.5,93.5,97.4,98.9,568
2021,202021,Academic year,National,E92000001,England,Provisional,3d Studies,All students,17.7,22.6,29.1,18.2,7.6,3.4,1.3,40.3,69.4,87.7,95.3,98.7,1507
2022,202122,Academic year,National,E92000001,England,Provisional,Urdu,Male,7.7,30.8,38.5,10.3,7.7,5.1,0,38.5,76.9,87.2,94.9,100,39
2022,202122,Academic year,National,E92000001,England,Provisional,Urdu,Female,24.5,54.8,16.1,3.2,0,0.6,0.6,79.4,95.5,98.7,98.7,99.4,155
2022,202122,Academic year,National,E92000001,England,Provisional,Urdu,All students,21.1,50,20.6,4.6,1.5,1.5,0.5,71.1,91.8,96.4,97.9,99.5,194
2022,202122,Academic year,National,E92000001,England,Provisional,Turkish,Male,33.1,26.9,16.2,13.1,3.1,4.6,3.1,60,76.2,89.2,92.3,96.9,130
2022,202122,Academic year,National,E92000001,England,Provisional,Turkish,Female,22.1,35,29,7.4,3.2,0.5,2.8,57.1,86.2,93.5,96.8,97.2,217
2022,202122,Academic year,National,E92000001,England,Provisional,Turkish,All students,26.2,32,24.2,9.5,3.2,2,2.9,58.2,82.4,91.9,95.1,97.1,347
2022,202122,Academic year,National,E92000001,England,Provisional,Total subjects,Male,14.4,20.5,24.8,20.2,12.2,5.7,2.2,34.9,59.7,79.9,92.1,97.8,351165
2022,202122,Academic year,National,E92000001,England,Provisional,Total subjects,Female,14.8,22.3,27.3,19.4,10.3,4.3,1.6,37.1,64.4,83.9,94.1,98.4,421361
2022,202122,Academic year,National,E92000001,England,Provisional,Total subjects,All students,14.6,21.5,26.2,19.8,11.1,4.9,1.9,36.1,62.3,82.1,93.2,98.1,772536
2022,202122,Academic year,National,E92000001,England,Provisional,STEM subjects,Male,19.9,23,18.4,16.2,12.5,7.4,2.6,42.9,61.4,77.5,90,97.4,152122
2022,202122,Academic year,National,E92000001,England,Provisional,STEM subjects,Female,16.5,23.8,20,17.4,12.9,7.2,2.2,40.3,60.3,77.8,90.6,97.8,117394
2022,202122,Academic year,National,E92000001,England,Provisional,STEM subjects,All students,18.4,23.4,19.1,16.7,12.6,7.3,2.4,41.8,60.9,77.6,90.3,97.6,269521
2022,202122,Academic year,National,E92000001,England,Provisional,Sociology,Male,5.3,13.8,29.5,28.3,14.9,5.2,3.1,19.1,48.6,76.9,91.7,96.9,10255
2022,202122,Academic year,National,E92000001,England,Provisional,Sociology,Female,9.8,18.6,31,23.6,11.4,3.8,1.8,28.4,59.3,83,94.4,98.2,32574
2022,202122,Academic year,National,E92000001,England,Provisional,Sociology,All students,8.7,17.4,30.6,24.8,12.2,4.1,2.1,26.2,56.8,81.5,93.8,97.9,42829
2022,202122,Academic year,National,E92000001,England,Provisional,Religious studies,Male,11.4,22.6,31,20.3,9.9,3,1.8,34,65,85.4,95.2,98.2,4461
2022,202122,Academic year,National,E92000001,England,Provisional,Religious studies,Female,13.1,23.6,32.1,19.6,7.6,2.9,1.1,36.7,68.8,88.3,96,98.9,10823
2022,202122,Academic year,National,E92000001,England,Provisional,Religious studies,All students,12.6,23.3,31.8,19.8,8.3,2.9,1.3,35.9,67.7,87.5,95.8,98.7,15284
2022,202122,Academic year,National,E92000001,England,Provisional,Psychology,Male,5.3,13.2,26.7,26.1,17.5,7.9,3.4,18.4,45.1,71.2,88.7,96.6,19821
2022,202122,Academic year,National,E92000001,England,Provisional,Psychology,Female,12.3,20.2,28.5,21,11.6,4.6,1.8,32.5,61,82,93.5,98.2,55115
2022,202122,Academic year,National,E92000001,England,Provisional,Psychology,All students,10.5,18.3,28,22.3,13.1,5.5,2.2,28.8,56.8,79.1,92.3,97.8,74936
2022,202122,Academic year,National,E92000001,England,Provisional,Physics,Male,16.7,22,20.6,17.7,13.1,7.3,2.7,38.7,59.3,77,90.1,97.3,27664
2022,202122,Academic year,National,E92000001,England,Provisional,Physics,Female,16.5,23,20.6,17.8,12.7,7,2.4,39.5,60.1,77.9,90.6,97.6,8228
2022,202122,Academic year,National,E92000001,England,Provisional,Physics,All students,16.7,22.2,20.6,17.7,13,7.2,2.6,38.9,59.5,77.2,90.2,97.4,35892
2022,202122,Academic year,National,E92000001,England,Provisional,Physical education,Male,7.7,15.7,26.1,25.5,15.4,6.7,2.8,23.4,49.5,75.1,90.5,97.2,6970
2022,202122,Academic year,National,E92000001,England,Provisional,Physical education,Female,19.1,22.8,26.6,17.7,9,3.3,1.6,41.9,68.4,86.2,95.2,98.4,6135
2022,202122,Academic year,National,E92000001,England,Provisional,Physical education,All students,13,19.1,26.3,21.9,12.4,5.1,2.2,32,58.4,80.3,92.7,97.8,13105
2022,202122,Academic year,National,E92000001,England,Provisional,Other sciences,Male,11.6,17.8,21.9,20.9,17.9,7.3,2.7,29.3,51.2,72.1,90,97.3,1619
2022,202122,Academic year,National,E92000001,England,Provisional,Other sciences,Female,10.8,18,25.3,19.7,16.3,7.5,2.3,28.8,54.1,73.8,90.1,97.7,981
2022,202122,Academic year,National,E92000001,England,Provisional,Other sciences,All students,11.3,17.9,23.2,20.5,17.3,7.4,2.6,29.2,52.3,72.8,90,97.4,2600
2022,202122,Academic year,National,E92000001,England,Provisional,Other  modern  languages,Male,36.6,32,18.9,6,2.6,1.6,2.3,68.6,87.6,93.5,96.1,97.7,1952
2022,202122,Academic year,National,E92000001,England,Provisional,Other  modern  languages,Female,40.7,32.4,15.3,5.7,2.5,1.1,2.3,73.1,88.4,94.1,96.6,97.7,2737
2022,202122,Academic year,National,E92000001,England,Provisional,Other  modern  languages,All students,39,32.3,16.8,5.8,2.5,1.3,2.3,71.2,88.1,93.9,96.4,97.7,4690
2022,202122,Academic year,National,E92000001,England,Provisional,Total Music,Male,18.5,24.9,25.1,16.5,9.8,3.9,1.2,43.4,68.6,85.1,94.9,98.8,2859
2022,202122,Academic year,National,E92000001,England,Provisional,Total Music,Female,16.1,25,25.2,19.9,9.4,3.1,1.3,41.1,66.3,86.2,95.6,98.7,2390
2022,202122,Academic year,National,E92000001,England,Provisional,Total Music,All students,17.4,24.9,25.2,18,9.6,3.6,1.3,42.4,67.5,85.6,95.2,98.7,5249
2022,202122,Academic year,National,E92000001,England,Provisional,Total Modern  languages,Male,27.3,30.1,21.8,11.7,5.7,2.3,1.1,57.5,79.3,91,96.7,98.9,7713
2022,202122,Academic year,National,E92000001,England,Provisional,Total Modern  languages,Female,24.7,30,22.1,13.2,6.7,2.3,1,54.7,76.8,90,96.7,99,15322
2022,202122,Academic year,National,E92000001,England,Provisional,Total Modern  languages,All students,25.6,30.1,22,12.7,6.4,2.3,1,55.6,77.6,90.3,96.7,99,23037
2022,202122,Academic year,National,E92000001,England,Provisional,Total Maths,Male,24,23.4,15.6,14.8,11.9,7.7,2.6,47.4,63,77.7,89.6,97.4,54521
2022,202122,Academic year,National,E92000001,England,Provisional,Total Maths,Female,21.6,26.3,17.2,15.2,11.7,6.3,1.8,47.9,65.1,80.3,91.9,98.2,32542
